,iteration,loss,mean_cut,mean_ratio,best_ratio_step,best_ratio_so_far,best_cut_so_far,optimal_mass,gamma,lr,grad_norm,circuit_evals,shots_used,graph_family,n,p,seed,objective,mode
567,118,0.022068147415263216,11.015625,0.734375,1.0,1.0,15,0.03125,157.04697986577182,0.003067550228406479,0.030329393948775527,1652,1691648,erdos_renyi,14,3,0,QTL schedule linear,sampled
568,119,0.021137499034082973,11.041015625,0.7360677083333333,1.0,1.0,15,0.0361328125,158.38926174496643,0.003034356936080673,0.026227133195589235,1666,1705984,erdos_renyi,14,3,0,QTL schedule linear,sampled
569,120,0.023242722736510783,10.990234375,0.7326822916666667,1.0,1.0,15,0.0126953125,159.73154362416108,0.0030017530208044214,0.03415419200440504,1680,1720320,erdos_renyi,14,3,0,QTL schedule linear,sampled
570,121,0.02622040912792039,11.1181640625,0.7412109375,1.0,1.0,15,0.033203125,161.0738255033557,0.002969723950641759,0.032287881242538584,1694,1734656,erdos_renyi,14,3,0,QTL schedule linear,sampled
571,122,0.02216077797595922,11.0986328125,0.7399088541666666,1.0,1.0,15,0.01953125,162.41610738255034,0.0029382556517436407,0.023026047143079986,1708,1748992,erdos_renyi,14,3,0,QTL schedule linear,sampled
572,123,0.024347044718791757,11.12109375,0.74140625,1.0,1.0,15,0.0224609375,163.75838926174498,0.0029073344907782042,0.029021748401915817,1722,1763328,erdos_renyi,14,3,0,QTL schedule linear,sampled
573,124,0.022486861834510433,11.01953125,0.7346354166666667,1.0,1.0,15,0.0126953125,165.1006711409396,0.002876947258154311,0.02453004100796091,1736,1777664,erdos_renyi,14,3,0,QTL schedule linear,sampled
574,125,0.022069875599561195,11.091796875,0.739453125,1.0,1.0,15,0.0244140625,166.44295302013424,0.002847081151997206,0.021641567134857147,1750,1792000,erdos_renyi,14,3,0,QTL schedule linear,sampled
575,126,0.02166838423998694,10.9189453125,0.7279296875,1.0,1.0,15,0.0224609375,167.78523489932886,0.0028177237628375213,0.030706774666598245,1764,1806336,erdos_renyi,14,3,0,QTL schedule linear,sampled
576,127,0.0229823593576797,11.1376953125,0.7425130208333334,1.0,1.0,15,0.02734375,169.1275167785235,0.002788863058977109,0.012496424428579987,1778,1820672,erdos_renyi,14,3,0,QTL schedule linear,sampled
577,128,0.02404096499094261,10.9794921875,0.7319661458333333,1.0,1.0,15,0.025390625,170.46979865771812,0.0027604873724973223,0.015886655024835297,1792,1835008,erdos_renyi,14,3,0,QTL schedule linear,sampled
578,129,0.022352498964215994,11.072265625,0.7381510416666667,1.0,1.0,15,0.03125,171.81208053691276,0.0027325853858773,0.028121233233782003,1806,1849344,erdos_renyi,14,3,0,QTL schedule linear,sampled
579,130,0.020786466163496633,11.1669921875,0.7444661458333334,1.0,1.0,15,0.0341796875,173.15436241610738,0.0027051461191916998,0.026627764998941327,1820,1863680,erdos_renyi,14,3,0,QTL schedule linear,sampled
580,131,0.022275209838981864,10.9296875,0.7286458333333333,1.0,1.0,15,0.01953125,174.49664429530202,0.0026781589178590157,0.03016285193469475,1834,1878016,erdos_renyi,14,3,0,QTL schedule linear,sampled
581,132,0.02134577398139216,11.1455078125,0.7430338541666667,1.0,1.0,15,0.0234375,175.83892617449663,0.002651613440913272,0.018851523956710428,1848,1892352,erdos_renyi,14,3,0,QTL schedule linear,sampled
582,133,0.02073230738140597,10.93359375,0.72890625,1.0,1.0,15,0.0263671875,177.18120805369128,0.0026254996497733856,0.028084103241421448,1862,1906688,erdos_renyi,14,3,0,QTL schedule linear,sampled
583,134,0.02102478489896521,11.1142578125,0.7409505208333333,1.0,1.0,15,0.0302734375,178.52348993288592,0.0025998077974859115,0.018363980675271088,1876,1921024,erdos_renyi,14,3,0,QTL schedule linear,sampled
584,135,0.018313020941607725,11.107421875,0.7404947916666667,1.0,1.0,15,0.0244140625,179.86577181208054,0.002574528418418251,0.03300612811458863,1890,1935360,erdos_renyi,14,3,0,QTL schedule linear,sampled
585,136,0.022950873311873742,10.9736328125,0.7315755208333333,1.0,1.0,15,0.021484375,181.20805369127518,0.0025496523183806126,0.030969855125179743,1904,1949696,erdos_renyi,14,3,0,QTL schedule linear,sampled
586,137,0.018339888867807283,11.146484375,0.7430989583333333,1.0,1.0,15,0.0302734375,182.5503355704698,0.0025251705651562484,0.023283487613537768,1918,1964032,erdos_renyi,14,3,0,QTL schedule linear,sampled
587,138,0.01957265792037274,11.0283203125,0.7352213541666667,1.0,1.0,15,0.0263671875,183.89261744966444,0.0025010744794205417,0.018183276595952976,1932,1978368,erdos_renyi,14,3,0,QTL schedule linear,sampled
588,139,0.018881348027754773,10.986328125,0.732421875,1.0,1.0,15,0.0224609375,185.23489932885906,0.0024773556260306103,0.038687311750426515,1946,1992704,erdos_renyi,14,3,0,QTL schedule linear,sampled
589,140,0.019688234347809988,11.064453125,0.7376302083333334,1.0,1.0,15,0.0263671875,186.5771812080537,0.0024540058056680327,0.0209494709305785,1960,2007040,erdos_renyi,14,3,0,QTL schedule linear,sampled
590,141,0.02213119926502111,11.08203125,0.7388020833333333,1.0,1.0,15,0.02734375,187.91946308724832,0.0024310170468182482,0.025732405972015357,1974,2021376,erdos_renyi,14,3,0,QTL schedule linear,sampled
591,142,0.020056761023435295,11.0361328125,0.7357421875,1.0,1.0,15,0.01953125,189.26174496644293,0.0024083815980710335,0.03444668186722139,1988,2035712,erdos_renyi,14,3,0,QTL schedule linear,sampled
592,143,0.019074281901396956,11.0185546875,0.7345703125,1.0,1.0,15,0.02734375,190.60402684563758,0.0023860919207272877,0.027632931162428924,2002,2050048,erdos_renyi,14,3,0,QTL schedule linear,sampled
593,144,0.0189408953146739,11.125,0.7416666666666667,1.0,1.0,15,0.0185546875,191.9463087248322,0.002364140681698105,0.024162606302289103,2016,2064384,erdos_renyi,14,3,0,QTL schedule linear,sampled
594,145,0.01843966042938659,11.078125,0.7385416666666667,1.0,1.0,15,0.0302734375,193.28859060402687,0.0023425207466828673,0.01573229857505553,2030,2078720,erdos_renyi,14,3,0,QTL schedule linear,sampled
595,146,0.018679641586195637,11.02734375,0.73515625,1.0,1.0,15,0.02734375,194.63087248322148,0.0023212251736137402,0.032271574911230505,2044,2093056,erdos_renyi,14,3,0,QTL schedule linear,sampled
596,147,0.0181870623413128,11.12890625,0.7419270833333333,1.0,1.0,15,0.02734375,195.97315436241612,0.002300247206354615,0.020450785203256223,2058,2107392,erdos_renyi,14,3,0,QTL schedule linear,sampled
597,148,0.01824118459245623,11.083984375,0.7389322916666666,1.0,1.0,15,0.029296875,197.31543624161074,0.0022795802686431527,0.026007622451185774,2072,2121728,erdos_renyi,14,3,0,QTL schedule linear,sampled
598,149,0.019108130434489026,11.0068359375,0.7337890625,1.0,1.0,15,0.02734375,198.65771812080538,0.0022592179582651365,0.017240100190638825,2086,2136064,erdos_renyi,14,3,0,QTL schedule linear,sampled
599,150,0.01817817469797562,11.1337890625,0.7422526041666667,1.0,1.0,15,0.015625,200.0,0.0022391540414509028,0.019924042150660636,2100,2150400,erdos_renyi,14,3,0,QTL schedule linear,sampled
600,1,7.0595703125,7.87890625,0.5252604166666667,0.9333333333333333,0.9333333333333333,14,0.0,,0.06172606375797438,2.5,14,14336,erdos_renyi,14,3,1,Expectation,sampled
601,2,6.8349609375,8.09375,0.5395833333333333,1.0,1.0,15,0.0009765625,,0.05735522822936679,2.5,28,28672,erdos_renyi,14,3,1,Expectation,sampled
602,3,6.5029296875,8.5224609375,0.5681640625,0.9333333333333333,1.0,15,0.0,,0.05375750759044572,2.5,42,43008,erdos_renyi,14,3,1,Expectation,sampled
603,4,6.236328125,8.595703125,0.573046875,0.8666666666666667,1.0,15,0.0,,0.05073089276276016,2.5,56,57344,erdos_renyi,14,3,1,Expectation,sampled
604,5,6.2216796875,8.7958984375,0.5863932291666667,0.9333333333333333,1.0,15,0.0,,0.0481400490304311,2.5,70,71680,erdos_renyi,14,3,1,Expectation,sampled
605,6,6.025390625,9.0107421875,0.6007161458333333,1.0,1.0,15,0.001953125,,0.04589050319120088,2.4999999999999996,84,86016,erdos_renyi,14,3,1,Expectation,sampled
606,7,5.8359375,9.13671875,0.6091145833333333,0.9333333333333333,1.0,15,0.0,,0.0439140671199312,1.9245197737508712,98,100352,erdos_renyi,14,3,1,Expectation,sampled
607,8,5.7080078125,9.27734375,0.6184895833333334,1.0,1.0,15,0.0009765625,,0.04216014399219075,2.231432491073668,112,114688,erdos_renyi,14,3,1,Expectation,sampled
608,9,5.544921875,9.396484375,0.6264322916666667,1.0,1.0,15,0.001953125,,0.04059030480903759,2.5,126,129024,erdos_renyi,14,3,1,Expectation,sampled
609,10,5.3037109375,9.728515625,0.6485677083333333,1.0,1.0,15,0.0048828125,,0.03917477534832558,2.5000000000000004,140,143360,erdos_renyi,14,3,1,Expectation,sampled
610,11,5.1572265625,9.9248046875,0.6616536458333333,1.0,1.0,15,0.0078125,,0.0378900866404636,2.5,154,157696,erdos_renyi,14,3,1,Expectation,sampled
611,12,4.79296875,10.1962890625,0.6797526041666667,1.0,1.0,15,0.009765625,,0.03671745973566442,2.5,168,172032,erdos_renyi,14,3,1,Expectation,sampled
612,13,4.587890625,10.3759765625,0.6917317708333334,1.0,1.0,15,0.01171875,,0.0356416683383965,2.5,182,186368,erdos_renyi,14,3,1,Expectation,sampled
613,14,4.333984375,10.65625,0.7104166666666667,1.0,1.0,15,0.0068359375,,0.0346502208875103,2.5000000000000004,196,200704,erdos_renyi,14,3,1,Expectation,sampled
614,15,4.2353515625,10.7666015625,0.7177734375,1.0,1.0,15,0.0146484375,,0.03373276128686897,2.4999999999999996,210,215040,erdos_renyi,14,3,1,Expectation,sampled
615,16,4.0087890625,10.8427734375,0.7228515625,1.0,1.0,15,0.0166015625,,0.032880622468849645,2.5,224,229376,erdos_renyi,14,3,1,Expectation,sampled
616,17,4.0107421875,10.994140625,0.7329427083333333,1.0,1.0,15,0.01171875,,0.03208648880827392,2.360385299523582,238,243712,erdos_renyi,14,3,1,Expectation,sampled
617,18,3.9560546875,11.0888671875,0.7392578125,1.0,1.0,15,0.015625,,0.03134413738094823,1.9518032637088734,252,258048,erdos_renyi,14,3,1,Expectation,sampled
618,19,3.8984375,11.1044921875,0.7402994791666667,1.0,1.0,15,0.013671875,,0.03064823721074824,1.8140417973456648,266,272384,erdos_renyi,14,3,1,Expectation,sampled
619,20,3.9150390625,11.0224609375,0.7348307291666667,1.0,1.0,15,0.015625,,0.029994191761820287,2.1293581981572682,280,286720,erdos_renyi,14,3,1,Expectation,sampled
620,21,3.7958984375,11.19140625,0.74609375,1.0,1.0,15,0.021484375,,0.02937801409200147,2.2581951516681587,294,301056,erdos_renyi,14,3,1,Expectation,sampled
621,22,3.857421875,11.2587890625,0.7505859375,1.0,1.0,15,0.0146484375,,0.028796226961947273,1.0810763004558126,308,315392,erdos_renyi,14,3,1,Expectation,sampled
622,23,3.859375,11.240234375,0.7493489583333334,1.0,1.0,15,0.021484375,,0.02824578221714004,1.716289631940952,322,329728,erdos_renyi,14,3,1,Expectation,sampled
623,24,3.8505859375,11.23046875,0.7486979166666666,1.0,1.0,15,0.015625,,0.027723995201538437,0.7420570660468233,336,344064,erdos_renyi,14,3,1,Expectation,sampled
624,25,3.6728515625,11.2265625,0.7484375,1.0,1.0,15,0.0244140625,,0.02722849100253128,1.2044884028591016,350,358400,erdos_renyi,14,3,1,Expectation,sampled
625,26,3.71484375,11.2490234375,0.7499348958333333,1.0,1.0,15,0.0263671875,,0.026757160087561217,1.4105643318594032,364,372736,erdos_renyi,14,3,1,Expectation,sampled
626,27,3.736328125,11.263671875,0.7509114583333333,1.0,1.0,15,0.0244140625,,0.026308121454964955,1.1168007347891504,378,387072,erdos_renyi,14,3,1,Expectation,sampled
627,28,3.8681640625,11.3115234375,0.7541015625,1.0,1.0,15,0.01953125,,0.025879691841392598,0.9667751733675433,392,401408,erdos_renyi,14,3,1,Expectation,sampled
628,29,3.6572265625,11.322265625,0.7548177083333333,1.0,1.0,15,0.0224609375,,0.02547035984473107,0.9979102233381385,406,415744,erdos_renyi,14,3,1,Expectation,sampled
629,30,3.771484375,11.30859375,0.75390625,1.0,1.0,15,0.02734375,,0.025078764062338103,1.4498713995369765,420,430080,erdos_renyi,14,3,1,Expectation,sampled
630,31,3.7041015625,11.35546875,0.75703125,1.0,1.0,15,0.021484375,,0.02470367452925437,0.6598817152898147,434,444416,erdos_renyi,14,3,1,Expectation,sampled
631,32,3.7529296875,11.2958984375,0.7530598958333333,1.0,1.0,15,0.01953125,,0.02434397688406908,1.3637963663500607,448,458752,erdos_renyi,14,3,1,Expectation,sampled
632,33,3.7646484375,11.3759765625,0.7583984375,1.0,1.0,15,0.0302734375,,0.023998658801579687,1.4531768461433014,462,473088,erdos_renyi,14,3,1,Expectation,sampled
633,34,3.6748046875,11.2646484375,0.7509765625,1.0,1.0,15,0.01953125,,0.023666798318885542,1.1753938866947515,476,487424,erdos_renyi,14,3,1,Expectation,sampled
634,35,3.650390625,11.150390625,0.743359375,1.0,1.0,15,0.0263671875,,0.02334755375070217,0.8308790942579445,490,501760,erdos_renyi,14,3,1,Expectation,sampled
635,36,3.71875,11.345703125,0.7563802083333333,1.0,1.0,15,0.0234375,,0.023040154944674613,1.5262744018703474,504,516096,erdos_renyi,14,3,1,Expectation,sampled
636,37,3.7578125,11.25,0.75,1.0,1.0,15,0.0244140625,,0.02274389567146551,0.8908294978355101,518,530432,erdos_renyi,14,3,1,Expectation,sampled
637,38,3.771484375,11.34375,0.75625,1.0,1.0,15,0.03125,,0.022458126979795854,1.2262771177258454,532,544768,erdos_renyi,14,3,1,Expectation,sampled
638,39,3.73828125,11.2646484375,0.7509765625,1.0,1.0,15,0.03125,,0.022182251375256774,1.0228521405681485,546,559104,erdos_renyi,14,3,1,Expectation,sampled
639,40,3.6650390625,11.255859375,0.750390625,1.0,1.0,15,0.0185546875,,0.02191571770500077,1.1529547671653884,560,573440,erdos_renyi,14,3,1,Expectation,sampled
640,41,3.662109375,11.2001953125,0.7466796875,1.0,1.0,15,0.0244140625,,0.02165801664945291,0.557975373411752,574,587776,erdos_renyi,14,3,1,Expectation,sampled
641,42,3.759765625,11.2802734375,0.7520182291666667,1.0,1.0,15,0.021484375,,0.02140867673780778,0.8610734281874385,588,602112,erdos_renyi,14,3,1,Expectation,sampled
642,43,3.6591796875,11.255859375,0.750390625,1.0,1.0,15,0.0244140625,,0.02116726081696399,1.2198743280189424,602,616448,erdos_renyi,14,3,1,Expectation,sampled
643,44,3.70703125,11.3232421875,0.7548828125,1.0,1.0,15,0.0185546875,,0.02093336291422007,0.8290762566073274,616,630784,erdos_renyi,14,3,1,Expectation,sampled
644,45,3.765625,11.3310546875,0.7554036458333333,1.0,1.0,15,0.03125,,0.02070660544293041,0.6912952053747525,630,645120,erdos_renyi,14,3,1,Expectation,sampled
645,46,3.7607421875,11.2744140625,0.7516276041666666,1.0,1.0,15,0.0234375,,0.02048663670772878,1.0131580616135372,644,659456,erdos_renyi,14,3,1,Expectation,sampled
646,47,3.6708984375,11.2646484375,0.7509765625,1.0,1.0,15,0.0205078125,,0.02027312867213555,0.6145170359224921,658,673792,erdos_renyi,14,3,1,Expectation,sampled
647,48,3.6630859375,11.298828125,0.7532552083333334,1.0,1.0,15,0.0244140625,,0.020065774956585968,0.9510495461635068,672,688128,erdos_renyi,14,3,1,Expectation,sampled
648,49,3.69921875,11.3046875,0.7536458333333333,1.0,1.0,15,0.02734375,,0.019864289039322903,1.0244834156397544,686,702464,erdos_renyi,14,3,1,Expectation,sampled
649,50,3.7314453125,11.2470703125,0.7498046875,1.0,1.0,15,0.02734375,,0.019668402636328148,0.8554631759949681,700,716800,erdos_renyi,14,3,1,Expectation,sampled
650,51,3.748046875,11.3310546875,0.7554036458333333,1.0,1.0,15,0.02734375,,0.019477864239635097,0.5149809543087792,714,731136,erdos_renyi,14,3,1,Expectation,sampled
651,52,3.765625,11.2802734375,0.7520182291666667,1.0,1.0,15,0.0263671875,,0.019292437796065362,0.7466534018473597,728,745472,erdos_renyi,14,3,1,Expectation,sampled
652,53,3.79296875,11.181640625,0.7454427083333334,1.0,1.0,15,0.0224609375,,0.019111901510738816,0.7593387296829285,742,759808,erdos_renyi,14,3,1,Expectation,sampled
653,54,3.8330078125,11.263671875,0.7509114583333333,1.0,1.0,15,0.0283203125,,0.018936046761683596,0.8552134232983298,756,774144,erdos_renyi,14,3,1,Expectation,sampled
654,55,3.7255859375,11.349609375,0.756640625,1.0,1.0,15,0.0263671875,,0.018764677113571295,0.8801813666973698,770,788480,erdos_renyi,14,3,1,Expectation,sampled
655,56,3.6728515625,11.203125,0.746875,1.0,1.0,15,0.0205078125,,0.018597607420066286,0.9881215324558162,784,802816,erdos_renyi,14,3,1,Expectation,sampled
656,57,3.7177734375,11.2685546875,0.7512369791666667,1.0,1.0,15,0.0224609375,,0.01843466300554247,0.5856444579711686,798,817152,erdos_renyi,14,3,1,Expectation,sampled
657,58,3.7080078125,11.3017578125,0.7534505208333333,1.0,1.0,15,0.015625,,0.018275678918015296,0.7940426024338874,812,831488,erdos_renyi,14,3,1,Expectation,sampled
658,59,3.7841796875,11.2099609375,0.7473307291666667,1.0,1.0,15,0.021484375,,0.01812049924608745,0.8511586762902209,826,845824,erdos_renyi,14,3,1,Expectation,sampled
659,60,3.6943359375,11.1904296875,0.7460286458333333,1.0,1.0,15,0.017578125,,0.017968976493533073,1.1139085575015109,840,860160,erdos_renyi,14,3,1,Expectation,sampled
660,61,3.7353515625,11.23828125,0.74921875,1.0,1.0,15,0.025390625,,0.01782097100586636,0.9521915054362238,854,874496,erdos_renyi,14,3,1,Expectation,sampled
661,62,3.83203125,11.2880859375,0.7525390625,1.0,1.0,15,0.0166015625,,0.017676350443870288,1.0019840585198108,868,888832,erdos_renyi,14,3,1,Expectation,sampled
662,63,3.7607421875,11.1552734375,0.7436848958333333,1.0,1.0,15,0.0234375,,0.01753498929961278,0.790986689285574,882,903168,erdos_renyi,14,3,1,Expectation,sampled
663,64,3.71484375,11.3251953125,0.7550130208333333,1.0,1.0,15,0.0166015625,,0.01739676845096164,0.7277297621297707,896,917504,erdos_renyi,14,3,1,Expectation,sampled
664,65,3.744140625,11.2119140625,0.7474609375,1.0,1.0,15,0.0205078125,,0.017261574751035083,1.49776642125016,910,931840,erdos_renyi,14,3,1,Expectation,sampled
665,66,3.8173828125,11.2802734375,0.7520182291666667,1.0,1.0,15,0.025390625,,0.017129300649399624,1.0129509569141442,924,946176,erdos_renyi,14,3,1,Expectation,sampled
666,67,3.7197265625,11.330078125,0.7553385416666667,1.0,1.0,15,0.02734375,,0.01699984384215766,0.5708824340790659,938,960512,erdos_renyi,14,3,1,Expectation,sampled
667,68,3.689453125,11.21484375,0.74765625,1.0,1.0,15,0.0205078125,,0.01687310694835983,0.8464352299920985,952,974848,erdos_renyi,14,3,1,Expectation,sampled
668,69,3.71484375,11.26953125,0.7513020833333334,1.0,1.0,15,0.0224609375,,0.016748997210435965,0.9703385649050502,966,989184,erdos_renyi,14,3,1,Expectation,sampled
669,70,3.6357421875,11.271484375,0.7514322916666667,1.0,1.0,15,0.02734375,,0.016627426216568396,0.768758783057677,980,1003520,erdos_renyi,14,3,1,Expectation,sampled
670,71,3.7822265625,11.2607421875,0.7507161458333333,1.0,1.0,15,0.0302734375,,0.01650830964313557,0.9964187391101704,994,1017856,erdos_renyi,14,3,1,Expectation,sampled
671,72,3.7744140625,11.3037109375,0.7535807291666666,1.0,1.0,15,0.0234375,,0.016391567015535524,0.754786160735277,1008,1032192,erdos_renyi,14,3,1,Expectation,sampled
672,73,3.736328125,11.18359375,0.7455729166666667,1.0,1.0,15,0.021484375,,0.016277121485861,1.118789484616597,1022,1046528,erdos_renyi,14,3,1,Expectation,sampled
673,74,3.7861328125,11.30078125,0.7533854166666667,1.0,1.0,15,0.0185546875,,0.01616489962604245,0.5296706115370896,1036,1060864,erdos_renyi,14,3,1,Expectation,sampled
674,75,3.7041015625,11.2705078125,0.7513671875,1.0,1.0,15,0.017578125,,0.016054831235204608,0.9360874979252597,1050,1075200,erdos_renyi,14,3,1,Expectation,sampled
675,76,3.76953125,11.2373046875,0.7491536458333333,1.0,1.0,15,0.0244140625,,0.015946849160098125,1.2666768542097548,1064,1089536,erdos_renyi,14,3,1,Expectation,sampled
